ID_Codigo;ID;Anexo;Titulo_Anexo;Item_Anexo;Descritivo;Tratamento;Perc_Reducao;Perc_Aliquota_Aplicavel;Tributo;Tipo_Classificacao;Codigo;Codigo_Normalizado;Nivel_Codigo;Base_Legal;Linha_Agrupadora;Condicionantes_Observacoes
539;364;X;Producoes nacionais artisticas, culturais, de eventos, jornalisticas e audiovisuais submetidas a reducao de 60%;25;Serviços de produção de programas de televisão, videoteipes e filmes;Reducao de 60%;60.0;40.0;IBS e CBS;NBS e NCM/SH;1.2501.21.00;125012100;NBS (9 digitos);Art. 139;Nao;
540;365;X;Producoes nacionais artisticas, culturais, de eventos, jornalisticas e audiovisuais submetidas a reducao de 60%;26;Serviços de produção de programas de rádio;Reducao de 60%;60.0;40.0;IBS e CBS;NBS e NCM/SH;1.2501.22.00;125012200;NBS (9 digitos);Art. 139;Nao;
541;366;X;Producoes nacionais artisticas, culturais, de eventos, jornalisticas e audiovisuais submetidas a reducao de 60%;27;Serviços de edição de obras audiovisuais destinados diretamente às produções nacionais artísticas, culturais e audiovisuais;Reducao de 60%;60.0;40.0;IBS e CBS;NBS e NCM/SH;1.2501.31.00;125013100;NBS (9 digitos);Art. 139;Nao;
542;367;X;Producoes nacionais artisticas, culturais, de eventos, jornalisticas e audiovisuais submetidas a reducao de 60%;28;Serviços de duplicação e transferência de obras audiovisuais destinados diretamente às produções nacionais artísticas, culturais e audiovisuais;Reducao de 60%;60.0;40.0;IBS e CBS;NBS e NCM/SH;1.2501.32.00;125013200;NBS (9 digitos);Art. 139;Nao;
543;368;X;Producoes nacionais artisticas, culturais, de eventos, jornalisticas e audiovisuais submetidas a reducao de 60%;29;Serviços de correção de cor e restauração digital de obras audiovisuais destinados diretamente às produções nacionais artísticas, culturais e audiovisuais;Reducao de 60%;60.0;40.0;IBS e CBS;NBS e NCM/SH;1.2501.33.00;125013300;NBS (9 digitos);Art. 139;Nao;
544;369;X;Producoes nacionais artisticas, culturais, de eventos, jornalisticas e audiovisuais submetidas a reducao de 60%;30;Serviços de efeitos visuais em obras audiovisuais destinados diretamente às produções nacionais artísticas, culturais e audiovisuais;Reducao de 60%;60.0;40.0;IBS e CBS;NBS e NCM/SH;1.2501.34.00;125013400;NBS (9 digitos);Art. 139;Nao;
545;370;X;Producoes nacionais artisticas, culturais, de eventos, jornalisticas e audiovisuais submetidas a reducao de 60%;31;Serviços de animação destinados diretamente às produções nacionais artísticas, culturais e audiovisuais;Reducao de 60%;60.0;40.0;IBS e CBS;NBS e NCM/SH;1.2501.35.00;125013500;NBS (9 digitos);Art. 139;Nao;
546;371;X;Producoes nacionais artisticas, culturais, de eventos, jornalisticas e audiovisuais submetidas a reducao de 60%;32;Serviços de legendas, títulos e dublagem em obras audiovisuais destinados diretamente às produções nacionais artísticas, culturais e audiovisuais;Reducao de 60%;60.0;40.0;IBS e CBS;NBS e NCM/SH;1.2501.36.00;125013600;NBS (9 digitos);Art. 139;Nao;
547;372;X;Producoes nacionais artisticas, culturais, de eventos, jornalisticas e audiovisuais submetidas a reducao de 60%;33;Serviços de projeto e edição de som em obras audiovisuais destinados diretamente às produções nacionais artísticas, culturais e audiovisuais;Reducao de 60%;60.0;40.0;IBS e CBS;NBS e NCM/SH;1.2501.37.00;125013700;NBS (9 digitos);Art. 139;Nao;
548;373;X;Producoes nacionais artisticas, culturais, de eventos, jornalisticas e audiovisuais submetidas a reducao de 60%;34;Serviços de projeção de filmes;Reducao de 60%;60.0;40.0;IBS e CBS;NBS e NCM/SH;1.2501.50.00;125015000;NBS (9 digitos);Art. 139;Nao;
549;374;X;Producoes nacionais artisticas, culturais, de eventos, jornalisticas e audiovisuais submetidas a reducao de 60%;35;Serviços de produção audiovisual, de apoio e relacionados não classificados em subposições anteriores;Reducao de 60%;60.0;40.0;IBS e CBS;NBS e NCM/SH;1.2501.90.00;125019000;NBS (9 digitos);Art. 139;Nao;
550;375;X;Producoes nacionais artisticas, culturais, de eventos, jornalisticas e audiovisuais submetidas a reducao de 60%;36;Serviços de organização e promoção de atuações artísticas ao vivo;Reducao de 60%;60.0;40.0;IBS e CBS;NBS e NCM/SH;1.2502.10.00;125021000;NBS (9 digitos);Art. 139;Nao;
551;376;X;Producoes nacionais artisticas, culturais, de eventos, jornalisticas e audiovisuais submetidas a reducao de 60%;37;Serviços de produção e apresentação de atuações artísticas ao vivo, inclusive os ingressos relativos a estes serviços;Reducao de 60%;60.0;40.0;IBS e CBS;NBS e NCM/SH;1.2502.20.00;125022000;NBS (9 digitos);Art. 139;Nao;
552;377;X;Producoes nacionais artisticas, culturais, de eventos, jornalisticas e audiovisuais submetidas a reducao de 60%;38;Serviços de atuação artística;Reducao de 60%;60.0;40.0;IBS e CBS;NBS e NCM/SH;1.2503.10.00;125031000;NBS (9 digitos);Art. 139;Nao;
553;378;X;Producoes nacionais artisticas, culturais, de eventos, jornalisticas e audiovisuais submetidas a reducao de 60%;39;Serviços de autores, compositores, escultores, pintores e outros artistas, exceto os de atuação artística;Reducao de 60%;60.0;40.0;IBS e CBS;NBS e NCM/SH;1.2503.20.00;125032000;NBS (9 digitos);Art. 139;Nao;
554;379;X;Producoes nacionais artisticas, culturais, de eventos, jornalisticas e audiovisuais submetidas a reducao de 60%;40;Serviços de museus, inclusive serviços relativos a mostras e coleções de arte;Reducao de 60%;60.0;40.0;IBS e CBS;NBS e NCM/SH;1.2504.11.00;125041100;NBS (9 digitos);Art. 139;Nao;
555;380;X;Producoes nacionais artisticas, culturais, de eventos, jornalisticas e audiovisuais submetidas a reducao de 60%;41;Serviços de reservas de ingressos para eventos de produções nacionais artísticas, culturais e audiovisuais;Reducao de 60%;60.0;40.0;IBS e CBS;NBS e NCM/SH;1.1805.32.00;118053200;NBS (9 digitos);Art. 139;Nao;
556;381;X;Producoes nacionais artisticas, culturais, de eventos, jornalisticas e audiovisuais submetidas a reducao de 60%;42;Fotografias artísticas originais;Reducao de 60%;60.0;40.0;IBS e CBS;NBS e NCM/SH;4911.91.00;49119100;8 digitos (item completo);Art. 139;Nao;
557;382;X;Producoes nacionais artisticas, culturais, de eventos, jornalisticas e audiovisuais submetidas a reducao de 60%;43;Quadros, pinturas e desenhos, artísticos originais;Reducao de 60%;60.0;40.0;IBS e CBS;NBS e NCM/SH;9701.91.00;97019100;8 digitos (item completo);Art. 139;Nao;
558;383;X;Producoes nacionais artisticas, culturais, de eventos, jornalisticas e audiovisuais submetidas a reducao de 60%;44;Gravuras, estampas e litografias, artísticas originais;Reducao de 60%;60.0;40.0;IBS e CBS;NBS e NCM/SH;9702.90.00;97029000;8 digitos (item completo);Art. 139;Nao;
559;384;X;Producoes nacionais artisticas, culturais, de eventos, jornalisticas e audiovisuais submetidas a reducao de 60%;45;Produções originais de arte estatutária ou de escultura;Reducao de 60%;60.0;40.0;IBS e CBS;NBS e NCM/SH;9703.90.00;97039000;8 digitos (item completo);Art. 139;Nao;
560;385;X;Producoes nacionais artisticas, culturais, de eventos, jornalisticas e audiovisuais submetidas a reducao de 60%;46;Licenciamento de direitos conexos de artistas intérpretes ou executantes;Reducao de 60%;60.0;40.0;IBS e CBS;NBS e NCM/SH;1.1103.42.00;111034200;NBS (9 digitos);Art. 139;Nao;
561;386;X;Producoes nacionais artisticas, culturais, de eventos, jornalisticas e audiovisuais submetidas a reducao de 60%;47;Cessão temporária de direitos de autor e de direitos conexos;Reducao de 60%;60.0;40.0;IBS e CBS;NBS e NCM/SH;1.1106;11106;5 digitos (subposicao);Art. 139;Nao;
562;387;X;Producoes nacionais artisticas, culturais, de eventos, jornalisticas e audiovisuais submetidas a reducao de 60%;48;Cessão temporária de direitos conexos de artistas intérpretes ou executantes;Reducao de 60%;60.0;40.0;IBS e CBS;NBS e NCM/SH;1.1106.42.00;111064200;NBS (9 digitos);Art. 139;Nao;
563;388;X;Producoes nacionais artisticas, culturais, de eventos, jornalisticas e audiovisuais submetidas a reducao de 60%;49;Licenciamento de direitos de autor de obras teatrais;Reducao de 60%;60.0;40.0;IBS e CBS;NBS e NCM/SH;;;Nao informado;Art. 139;Nao;
564;389;X;Producoes nacionais artisticas, culturais, de eventos, jornalisticas e audiovisuais submetidas a reducao de 60%;50;Licenciamento de direitos conexos de produtores de obras teatrais;Reducao de 60%;60.0;40.0;IBS e CBS;NBS e NCM/SH;;;Nao informado;Art. 139;Nao;
565;390;X;Producoes nacionais artisticas, culturais, de eventos, jornalisticas e audiovisuais submetidas a reducao de 60%;51;Licenciamento de direitos conexos de artistas intérpretes ou executantes em obras teatrais;Reducao de 60%;60.0;40.0;IBS e CBS;NBS e NCM/SH;;;Nao informado;Art. 139;Nao;
566;391;X;Producoes nacionais artisticas, culturais, de eventos, jornalisticas e audiovisuais submetidas a reducao de 60%;52;Cessão temporária de direitos de autor de obras teatrais;Reducao de 60%;60.0;40.0;IBS e CBS;NBS e NCM/SH;;;Nao informado;Art. 139;Nao;
567;392;X;Producoes nacionais artisticas, culturais, de eventos, jornalisticas e audiovisuais submetidas a reducao de 60%;53;Cessão temporária de direitos conexos de artistas intérpretes ou executantes em obras teatrais;Reducao de 60%;60.0;40.0;IBS e CBS;NBS e NCM/SH;;;Nao informado;Art. 139;Nao;
568;393;X;Producoes nacionais artisticas, culturais, de eventos, jornalisticas e audiovisuais submetidas a reducao de 60%;54;Cessão temporária de direitos conexos de produtores intérpretes ou executantes em obras teatrais;Reducao de 60%;60.0;40.0;IBS e CBS;NBS e NCM/SH;;;Nao informado;Art. 139;Nao;
569;394;X;Producoes nacionais artisticas, culturais, de eventos, jornalisticas e audiovisuais submetidas a reducao de 60%;55;Serviços de sonorização, iluminação, figurino, videografia e cenografia para atuações artísticas ao vivo, destinados às produções de que trata o art. 139 desta Lei Complementar;Reducao de 60%;60.0;40.0;IBS e CBS;NBS e NCM/SH;1.2502.30.00;125023000;NBS (9 digitos);Art. 139;Nao;
570;395;X;Producoes nacionais artisticas, culturais, de eventos, jornalisticas e audiovisuais submetidas a reducao de 60%;56;Serviços de locação, montagem e desmontagem de palcos, destinados às produções de que trata o art. 139 desta Lei Complementar;Reducao de 60%;60.0;40.0;IBS e CBS;NBS e NCM/SH;1.0105.70.00;101057000;NBS (9 digitos);Art. 139;Nao;
571;396;X;Producoes nacionais artisticas, culturais, de eventos, jornalisticas e audiovisuais submetidas a reducao de 60%;57;Serviços de apresentação e promoção de atuações artísticas, inclusive gestão de espaços destinados a apresentações de exposições de artes cênicas, espetáculos e demais produções de que trata o art. 139 desta Lei Complementar;Reducao de 60%;60.0;40.0;IBS e CBS;NBS e NCM/SH;1.2502.90.00;125029000;NBS (9 digitos);Art. 139;Nao;
572;397;XI;Bens e servicos relacionados a soberania e a seguranca nacional, a seguranca da informacao e a seguranca cibernetica submetidos a reducao de 60%;1;SERVIÇOS RELACIONADOS À SOBERANIA E À SEGURANÇA NACIONAL, À SEGURANÇA DA INFORMAÇÃO E À SEGURANÇA CIBERNÉTICA;Reducao de 60%;60.0;40.0;IBS e CBS;NBS e NCM/SH;;;Nao informado;Art. 142;Sim;Item 1: fornecimento a administracao publica direta, autarquias e fundacoes publicas
573;398;XI;Bens e servicos relacionados a soberania e a seguranca nacional, a seguranca da informacao e a seguranca cibernetica submetidos a reducao de 60%;1.1;Segurança em Tecnologia da Informação (TI);Reducao de 60%;60.0;40.0;IBS e CBS;NBS e NCM/SH;1.1501.20.00;115012000;NBS (9 digitos);Art. 142;Nao;Item 1: fornecimento a administracao publica direta, autarquias e fundacoes publicas
574;399;XI;Bens e servicos relacionados a soberania e a seguranca nacional, a seguranca da informacao e a seguranca cibernetica submetidos a reducao de 60%;1.2;Serviços de projeto e desenvolvimento de aplicativos e programas em Tecnologia da Informação (TI) não classificados em subposições anteriores;Reducao de 60%;60.0;40.0;IBS e CBS;NBS e NCM/SH;1.1502.90.00;115029000;NBS (9 digitos);Art. 142;Nao;Item 1: fornecimento a administracao publica direta, autarquias e fundacoes publicas
575;400;XI;Bens e servicos relacionados a soberania e a seguranca nacional, a seguranca da informacao e a seguranca cibernetica submetidos a reducao de 60%;1.3;Serviços de Tecnologia da Informação (TI) não classificados em subposições anteriores;Reducao de 60%;60.0;40.0;IBS e CBS;NBS e NCM/SH;1.1510.00.00;115100000;NBS (9 digitos);Art. 142;Nao;Item 1: fornecimento a administracao publica direta, autarquias e fundacoes publicas
576;401;XI;Bens e servicos relacionados a soberania e a seguranca nacional, a seguranca da informacao e a seguranca cibernetica submetidos a reducao de 60%;1.4;(VETADO);Reducao de 60%;60.0;40.0;IBS e CBS;NBS e NCM/SH;1.1802.90.00;118029000;NBS (9 digitos);Art. 142;Nao;Item 1: fornecimento a administracao publica direta, autarquias e fundacoes publicas
577;402;XI;Bens e servicos relacionados a soberania e a seguranca nacional, a seguranca da informacao e a seguranca cibernetica submetidos a reducao de 60%;1.5;(VETADO);Reducao de 60%;60.0;40.0;IBS e CBS;NBS e NCM/SH;1.1802.30.00;118023000;NBS (9 digitos);Art. 142;Nao;Item 1: fornecimento a administracao publica direta, autarquias e fundacoes publicas
578;403;XI;Bens e servicos relacionados a soberania e a seguranca nacional, a seguranca da informacao e a seguranca cibernetica submetidos a reducao de 60%;1.6;Serviço de localização de dispositivo perdido ou furtado, para proteção de informações pessoais;Reducao de 60%;60.0;40.0;IBS e CBS;NBS e NCM/SH;pendente de classificação;;Pendente de classificacao;Art. 142;Nao;Item 1: fornecimento a administracao publica direta, autarquias e fundacoes publicas
579;404;XI;Bens e servicos relacionados a soberania e a seguranca nacional, a seguranca da informacao e a seguranca cibernetica submetidos a reducao de 60%;1.7;Serviço de bloqueio de dispositivo perdido ou furtado, para proteção de informações pessoais;Reducao de 60%;60.0;40.0;IBS e CBS;NBS e NCM/SH;pendente de classificação;;Pendente de classificacao;Art. 142;Nao;Item 1: fornecimento a administracao publica direta, autarquias e fundacoes publicas
580;405;XI;Bens e servicos relacionados a soberania e a seguranca nacional, a seguranca da informacao e a seguranca cibernetica submetidos a reducao de 60%;1.8;(VETADO);Reducao de 60%;60.0;40.0;IBS e CBS;NBS e NCM/SH;pendente de classificação;;Pendente de classificacao;Art. 142;Nao;Item 1: fornecimento a administracao publica direta, autarquias e fundacoes publicas
581;406;XI;Bens e servicos relacionados a soberania e a seguranca nacional, a seguranca da informacao e a seguranca cibernetica submetidos a reducao de 60%;1.9;(VETADO);Reducao de 60%;60.0;40.0;IBS e CBS;NBS e NCM/SH;pendente de classificação;;Pendente de classificacao;Art. 142;Nao;Item 1: fornecimento a administracao publica direta, autarquias e fundacoes publicas
582;407;XI;Bens e servicos relacionados a soberania e a seguranca nacional, a seguranca da informacao e a seguranca cibernetica submetidos a reducao de 60%;1.10;Serviço de monitoramento de uso de dados pessoais e corporativos em redes do tipo onion;Reducao de 60%;60.0;40.0;IBS e CBS;NBS e NCM/SH;pendente de classificação;;Pendente de classificacao;Art. 142;Nao;Item 1: fornecimento a administracao publica direta, autarquias e fundacoes publicas
583;408;XI;Bens e servicos relacionados a soberania e a seguranca nacional, a seguranca da informacao e a seguranca cibernetica submetidos a reducao de 60%;1.11;Serviço de conexão protegida e criptografada para dispositivos;Reducao de 60%;60.0;40.0;IBS e CBS;NBS e NCM/SH;pendente de classificação;;Pendente de classificacao;Art. 142;Nao;Item 1: fornecimento a administracao publica direta, autarquias e fundacoes publicas
584;409;XI;Bens e servicos relacionados a soberania e a seguranca nacional, a seguranca da informacao e a seguranca cibernetica submetidos a reducao de 60%;1.12;Identificação e alerta de arquivos maliciosos ou alterações indevidas em dispositivos, que permitam o acesso a informações;Reducao de 60%;60.0;40.0;IBS e CBS;NBS e NCM/SH;pendente de classificação;;Pendente de classificacao;Art. 142;Nao;Item 1: fornecimento a administracao publica direta, autarquias e fundacoes publicas
